"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","tangjp"
"Cmdline:","dstat -cdlmnpsy --output incresingle.csv",,,,"Date:","09 Mar 2014 18:34:28 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
12.515,1.363,85.998,0.0,0.0,0.124,0.0,0.0,1.020,0.740,0.350,1360224256.0,107790336.0,4228624384.0,2670620672.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,851.0,667.0,
13.442,0.126,86.432,0.0,0.0,0.0,0.0,0.0,1.020,0.740,0.350,1360216064.0,107790336.0,4228632576.0,2670620672.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,965.0,1441.0,
12.500,0.500,86.750,0.0,0.0,0.250,0.0,32768.0,1.020,0.740,0.360,1360224256.0,107798528.0,4228632576.0,2670604288.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,978.0,1962.0,
14.591,0.755,84.403,0.126,0.0,0.126,4096.0,0.0,1.020,0.740,0.360,1360195584.0,107802624.0,4228632576.0,2670628864.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,1272.0,3349.0,
12.531,0.0,87.343,0.0,0.0,0.125,0.0,20480.0,1.020,0.740,0.360,1360191488.0,107802624.0,4228636672.0,2670628864.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,621.0,270.0,
13.125,0.125,86.750,0.0,0.0,0.0,0.0,0.0,1.020,0.740,0.360,1360191488.0,107802624.0,4228636672.0,2670628864.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,664.0,445.0,
14.122,0.382,85.242,0.0,0.0,0.254,0.0,0.0,1.020,0.740,0.360,1360191488.0,107802624.0,4228636672.0,2670628864.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,924.0,2218.0,
13.642,0.0,86.358,0.0,0.0,0.0,0.0,20480.0,1.020,0.750,0.360,1360183296.0,107810816.0,4228636672.0,2670628864.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,711.0,1130.0,
12.657,0.0,87.218,0.0,0.0,0.125,0.0,0.0,1.020,0.750,0.360,1360183296.0,107810816.0,4228636672.0,2670628864.0,384.0,426.0,1.0,0.0,0.0,102400.0,8587730944.0,752.0,1019.0,
13.551,0.251,86.073,0.0,0.0,0.125,0.0,12288.0,1.020,0.750,0.360,1360183296.0,107810816.0,4228636672.0,2670628864.0,366.0,282.0,1.0,0.0,0.0,102400.0,8587730944.0,1045.0,1655.0,
12.704,0.252,86.918,0.0,0.0,0.126,0.0,0.0,1.020,0.750,0.360,1360216064.0,107810816.0,4228636672.0,2670596096.0,1074.0,1032.0,1.0,0.0,0.0,102400.0,8587730944.0,1263.0,2570.0,
13.927,0.502,85.445,0.0,0.0,0.125,0.0,0.0,1.020,0.750,0.360,1360719872.0,107810816.0,4228640768.0,2670088192.0,6516.0,1188.0,1.0,0.0,0.0,102400.0,8587730944.0,1098.0,2187.0,
12.579,0.0,87.296,0.0,0.0,0.126,0.0,0.0,1.020,0.750,0.360,1361084416.0,107810816.0,4228640768.0,2669723648.0,404.0,324.0,1.0,0.0,0.0,102400.0,8587730944.0,930.0,1247.0,
13.642,0.250,85.982,0.0,0.0,0.125,0.0,24576.0,1.020,0.750,0.360,1361219584.0,107819008.0,4228640768.0,2669580288.0,5554.0,624.0,1.0,0.0,0.0,102400.0,8587730944.0,999.0,1327.0,
13.568,0.0,86.432,0.0,0.0,0.0,0.0,45056.0,1.020,0.750,0.360,1361219584.0,107819008.0,4228640768.0,2669580288.0,542.0,282.0,1.0,0.0,0.0,102400.0,8587730944.0,917.0,910.0,
12.798,0.0,87.077,0.0,0.0,0.125,0.0,0.0,1.020,0.750,0.360,1361219584.0,107819008.0,4228640768.0,2669580288.0,448.0,426.0,1.0,0.0,1.0,102400.0,8587730944.0,980.0,1224.0,
13.049,0.125,86.700,0.0,0.0,0.125,0.0,0.0,1.020,0.750,0.360,1361346560.0,107819008.0,4228640768.0,2669453312.0,636.0,546.0,1.0,0.0,0.0,102400.0,8587730944.0,940.0,1727.0,
12.688,0.251,87.060,0.0,0.0,0.0,0.0,0.0,1.020,0.760,0.370,1361346560.0,107819008.0,4228640768.0,2669453312.0,6856.0,1452.0,1.0,0.0,0.0,102400.0,8587730944.0,1099.0,2520.0,
12.657,0.125,87.093,0.0,0.0,0.125,0.0,45056.0,1.020,0.760,0.370,1361338368.0,107827200.0,4228640768.0,2669453312.0,5934.0,726.0,1.0,0.0,0.0,102400.0,8587730944.0,801.0,1080.0,
12.609,0.250,87.141,0.0,0.0,0.0,0.0,49152.0,1.020,0.760,0.370,1361334272.0,107827200.0,4228644864.0,2669453312.0,298.0,366.0,1.0,0.0,0.0,102400.0,8587730944.0,665.0,908.0,
12.688,0.377,86.935,0.0,0.0,0.0,0.0,0.0,1.020,0.760,0.370,1361309696.0,107827200.0,4228669440.0,2669453312.0,1308.0,990.0,1.0,0.0,0.0,102400.0,8587730944.0,1006.0,2539.0,
12.563,0.126,87.312,0.0,0.0,0.0,0.0,0.0,1.020,0.760,0.370,1361334272.0,107827200.0,4228644864.0,2669453312.0,478.0,282.0,3.0,0.0,0.0,102400.0,8587730944.0,939.0,1066.0,
12.625,0.500,86.750,0.0,0.0,0.125,0.0,0.0,1.010,0.760,0.370,1361334272.0,107827200.0,4228644864.0,2669453312.0,810.0,810.0,2.0,0.0,0.0,102400.0,8587730944.0,1132.0,1979.0,
12.657,0.251,87.093,0.0,0.0,0.0,0.0,24576.0,1.010,0.760,0.370,1361326080.0,107835392.0,4228644864.0,2669453312.0,312.0,222.0,2.0,0.0,0.0,102400.0,8587730944.0,930.0,1006.0,
13.243,0.124,86.510,0.0,0.0,0.124,0.0,0.0,1.010,0.760,0.370,1361326080.0,107835392.0,4228644864.0,2669453312.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,778.0,586.0,
12.516,0.126,87.358,0.0,0.0,0.0,0.0,0.0,1.010,0.760,0.370,1361326080.0,107835392.0,4228653056.0,2669445120.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,788.0,762.0,
14.695,0.747,84.433,0.0,0.0,0.125,0.0,0.0,1.010,0.760,0.370,1361321984.0,107835392.0,4228657152.0,2669445120.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,1179.0,3019.0,
12.453,0.747,86.426,0.0,0.0,0.374,0.0,0.0,1.010,0.760,0.370,1361448960.0,107835392.0,4228657152.0,2669318144.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,1152.0,3651.0,
13.534,0.251,85.965,0.0,0.0,0.251,0.0,24576.0,1.010,0.760,0.370,1361436672.0,107843584.0,4228661248.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,958.0,2712.0,
12.641,0.0,87.359,0.0,0.0,0.0,0.0,0.0,1.010,0.760,0.370,1361436672.0,107843584.0,4228661248.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,585.0,286.0,
13.125,0.0,86.750,0.0,0.0,0.125,0.0,0.0,1.010,0.760,0.370,1361436672.0,107843584.0,4228661248.0,2669318144.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,521.0,543.0,
12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1.010,0.760,0.370,1361436672.0,107843584.0,4228661248.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,494.0,225.0,
13.217,0.125,86.658,0.0,0.0,0.0,0.0,0.0,1.010,0.770,0.380,1361436672.0,107843584.0,4228661248.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,589.0,605.0,
12.531,0.0,87.469,0.0,0.0,0.0,0.0,20480.0,1.010,0.770,0.380,1361424384.0,107851776.0,4228665344.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,541.0,299.0,
13.016,0.125,86.859,0.0,0.0,0.0,0.0,8192.0,1.010,0.770,0.380,1361424384.0,107851776.0,4228665344.0,2669318144.0,0.0,0.0,3.0,0.0,0.0,102400.0,8587730944.0,616.0,239.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1.010,0.770,0.380,1361424384.0,107851776.0,4228665344.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,586.0,154.0,
13.233,0.0,86.642,0.0,0.0,0.125,0.0,0.0,1.010,0.770,0.380,1361424384.0,107851776.0,4228665344.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,612.0,189.0,
12.609,0.125,87.141,0.0,0.0,0.125,0.0,0.0,0.930,0.750,0.370,1361424384.0,107851776.0,4228665344.0,2669318144.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,495.0,182.0,
13.141,0.501,86.358,0.0,0.0,0.0,0.0,0.0,0.930,0.750,0.370,1361424384.0,107851776.0,4228665344.0,2669318144.0,808.0,648.0,1.0,0.0,0.0,102400.0,8587730944.0,768.0,1811.0,
12.531,0.376,87.093,0.0,0.0,0.0,0.0,49152.0,0.930,0.750,0.370,1361448960.0,107859968.0,4228665344.0,2669285376.0,452.0,324.0,1.0,0.0,0.0,102400.0,8587730944.0,805.0,1112.0,
13.016,0.375,86.608,0.0,0.0,0.0,0.0,0.0,0.930,0.750,0.370,1364115456.0,107859968.0,4228665344.0,2666618880.0,242.0,162.0,1.0,0.0,0.0,102400.0,8587730944.0,631.0,836.0,
13.217,0.374,86.160,0.0,0.0,0.249,0.0,0.0,0.930,0.750,0.370,1364230144.0,107859968.0,4228669440.0,2666500096.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,766.0,805.0,
12.516,0.501,86.733,0.0,0.0,0.250,0.0,0.0,0.940,0.760,0.380,1364230144.0,107859968.0,4228669440.0,2666500096.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,1092.0,3637.0,
13.500,0.500,85.625,0.0,0.0,0.375,0.0,0.0,0.940,0.760,0.380,1364230144.0,107859968.0,4228669440.0,2666500096.0,274.0,162.0,1.0,0.0,0.0,102400.0,8587730944.0,881.0,2331.0,
12.641,0.0,87.359,0.0,0.0,0.0,0.0,40960.0,0.940,0.760,0.380,1364434944.0,107868160.0,4228669440.0,2666287104.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,584.0,395.0,
13.665,1.242,84.596,0.0,0.0,0.497,0.0,0.0,0.940,0.760,0.380,1364434944.0,107868160.0,4228669440.0,2666287104.0,0.0,0.0,3.0,0.0,1.0,102400.0,8587730944.0,1150.0,2861.0,
12.469,0.499,87.032,0.0,0.0,0.0,0.0,0.0,0.940,0.760,0.380,1364697088.0,107868160.0,4228669440.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,713.0,850.0,
12.609,0.0,87.266,0.0,0.0,0.125,0.0,0.0,0.940,0.760,0.380,1364697088.0,107868160.0,4228669440.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,595.0,255.0,
13.033,0.0,86.967,0.0,0.0,0.0,0.0,0.0,0.940,0.760,0.380,1364692992.0,107868160.0,4228673536.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,629.0,376.0,
12.500,0.250,87.250,0.0,0.0,0.0,0.0,77824.0,0.940,0.760,0.380,1364684800.0,107876352.0,4228673536.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,625.0,334.0,
12.625,0.0,87.375,0.0,0.0,0.0,0.0,0.0,0.940,0.760,0.380,1364680704.0,107876352.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,577.0,178.0,
12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,0.940,0.760,0.380,1364680704.0,107876352.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,605.0,367.0,
12.516,0.125,87.359,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1364680704.0,107876352.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,598.0,264.0,
13.784,0.125,85.965,0.0,0.0,0.125,0.0,0.0,0.950,0.770,0.390,1364680704.0,107876352.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,634.0,264.0,
12.594,0.0,87.157,0.125,0.0,0.125,0.0,65536.0,0.950,0.770,0.390,1364672512.0,107884544.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,616.0,320.0,
13.174,0.125,86.700,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1364672512.0,107884544.0,4228677632.0,2666024960.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,665.0,435.0,
19.500,0.125,80.375,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1364664320.0,107884544.0,4228685824.0,2666024960.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,736.0,401.0,
16.145,0.125,83.605,0.0,0.0,0.125,0.0,0.0,0.950,0.770,0.390,1364660224.0,107884544.0,4231991296.0,2662723584.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,743.0,344.0,
14.787,0.125,84.962,0.0,0.0,0.125,0.0,0.0,0.950,0.770,0.390,1364746240.0,107884544.0,4231905280.0,2662723584.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,709.0,338.0,
15.597,0.503,83.899,0.0,0.0,0.0,0.0,3280896.0,0.950,0.770,0.390,1365118976.0,107884544.0,4232802304.0,2661453824.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,774.0,394.0,
13.0,0.375,86.500,0.0,0.0,0.125,0.0,69632.0,0.950,0.770,0.390,1365143552.0,107892736.0,4235943936.0,2658279424.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,617.0,236.0,
14.268,0.751,84.981,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1368498176.0,107892736.0,4255305728.0,2635563008.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,927.0,768.0,
11.905,4.010,83.960,0.0,0.0,0.125,0.0,0.0,0.950,0.770,0.390,1370013696.0,107892736.0,4297175040.0,2592178176.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,744.0,521.0,
14.124,2.522,83.354,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1397063680.0,107892736.0,4322652160.0,2539651072.0,0.0,0.0,3.0,0.0,27.0,102400.0,8587730944.0,1108.0,1049.0,
34.919,3.254,61.702,0.0,0.0,0.125,0.0,0.0,0.950,0.770,0.390,1447743488.0,107892736.0,4322684928.0,2488938496.0,0.0,0.0,3.0,0.0,0.0,102400.0,8587730944.0,1945.0,836.0,
36.216,2.005,61.654,0.0,0.0,0.125,0.0,61440.0,0.950,0.770,0.390,1508433920.0,107900928.0,4322639872.0,2428284928.0,0.0,0.0,3.0,0.0,2.0,102400.0,8587730944.0,1575.0,748.0,
12.912,20.290,66.798,0.0,0.0,0.0,0.0,0.0,0.950,0.770,0.390,1629696000.0,107900928.0,4322639872.0,2307022848.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,935.0,440.0,
14.304,5.570,80.127,0.0,0.0,0.0,0.0,0.0,0.880,0.760,0.390,1771528192.0,107900928.0,4322639872.0,2165190656.0,0.0,0.0,3.0,0.0,0.0,102400.0,8587730944.0,807.0,464.0,
19.413,3.576,77.011,0.0,0.0,0.0,0.0,0.0,0.880,0.760,0.390,1862823936.0,107900928.0,4322639872.0,2073894912.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,854.0,388.0,
23.597,1.658,72.704,1.531,0.0,0.510,0.0,90742784.0,0.880,0.760,0.390,1927962624.0,107900928.0,4322639872.0,2008756224.0,0.0,0.0,3.0,0.0,0.0,102400.0,8587730944.0,1738.0,706.0,
24.621,0.758,74.621,0.0,0.0,0.0,0.0,53248.0,0.880,0.760,0.390,1945722880.0,107909120.0,4322639872.0,1990987776.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,881.0,478.0,
16.667,0.641,82.692,0.0,0.0,0.0,0.0,0.0,0.880,0.760,0.390,2022678528.0,107909120.0,4322639872.0,1914032128.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,511.0,289.0,
24.680,0.639,74.552,0.0,0.0,0.128,0.0,0.0,0.890,0.770,0.390,2024419328.0,107909120.0,4322639872.0,1912291328.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,993.0,440.0,
20.796,0.642,78.562,0.0,0.0,0.0,0.0,0.0,0.890,0.770,0.390,2071179264.0,107909120.0,4322643968.0,1865527296.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,852.0,408.0,
19.236,0.892,79.873,0.0,0.0,0.0,0.0,106496.0,0.890,0.770,0.390,2119938048.0,107909120.0,4322643968.0,1816768512.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,774.0,522.0,
22.394,1.416,76.062,0.0,0.0,0.129,0.0,28672.0,0.890,0.770,0.390,2139914240.0,107917312.0,4322648064.0,1796780032.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,918.0,754.0,
20.855,0.648,78.497,0.0,0.0,0.0,0.0,0.0,0.890,0.770,0.390,2141388800.0,107917312.0,4322652160.0,1795301376.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,776.0,579.0,
19.747,0.759,79.367,0.0,0.0,0.127,0.0,0.0,0.900,0.770,0.400,2231545856.0,107917312.0,4322648064.0,1705148416.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,689.0,310.0,
13.750,0.250,86.0,0.0,0.0,0.0,0.0,0.0,0.900,0.770,0.400,2278653952.0,107917312.0,4322648064.0,1658040320.0,0.0,0.0,2.0,0.0,0.0,102400.0,8587730944.0,442.0,286.0,
31.910,0.377,67.714,0.0,0.0,0.0,0.0,0.0,0.900,0.770,0.400,2294145024.0,107917312.0,4322648064.0,1642549248.0,0.0,0.0,3.0,0.0,0.0,102400.0,8587730944.0,1035.0,469.0,
27.820,0.125,72.055,0.0,0.0,0.0,0.0,20480.0,0.900,0.770,0.400,2303660032.0,107925504.0,4322648064.0,1633026048.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,869.0,738.0,
22.932,0.752,76.190,0.0,0.0,0.125,0.0,0.0,0.900,0.770,0.400,1371688960.0,107925504.0,4327735296.0,2559909888.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,877.0,847.0,
5.177,0.379,94.444,0.0,0.0,0.0,0.0,0.0,0.910,0.770,0.400,1372164096.0,107954176.0,4328763392.0,2558377984.0,0.0,0.0,0.0,0.0,5.0,102400.0,8587730944.0,336.0,783.0,
12.140,0.375,87.359,0.0,0.0,0.125,0.0,0.0,0.910,0.770,0.400,1381490688.0,107954176.0,4328865792.0,2548948992.0,0.0,0.0,2.0,0.0,5.0,102400.0,8587730944.0,572.0,513.0,
6.242,1.373,92.385,0.0,0.0,0.0,0.0,0.0,0.910,0.770,0.400,1372504064.0,107954176.0,4334231552.0,2552569856.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,349.0,451.0,
11.514,1.502,86.859,0.0,0.0,0.125,0.0,0.0,0.910,0.770,0.400,1372487680.0,107954176.0,4338151424.0,2548666368.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,581.0,145.0,
13.500,0.500,86.0,0.0,0.0,0.0,0.0,856064.0,0.910,0.770,0.400,1372667904.0,107962368.0,4339867648.0,2546761728.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,594.0,254.0,
12.125,0.375,87.375,0.0,0.0,0.125,0.0,0.0,0.990,0.790,0.410,1372852224.0,107962368.0,4343865344.0,2542579712.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,539.0,137.0,
9.363,3.121,86.642,0.874,0.0,0.0,0.0,10485760.0,0.990,0.790,0.410,1372590080.0,107962368.0,4346191872.0,2540515328.0,0.0,0.0,0.0,1.0,0.0,102400.0,8587730944.0,572.0,212.0,
12.389,2.276,84.576,0.632,0.0,0.126,405504.0,2879488.0,0.990,0.790,0.410,847822848.0,107978752.0,4353101824.0,3058356224.0,0.0,0.0,3.0,0.0,25.0,102400.0,8587730944.0,1233.0,2515.0,
13.836,3.145,83.019,0.0,0.0,0.0,0.0,0.0,0.990,0.790,0.410,877334528.0,107978752.0,4357341184.0,3024605184.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,862.0,725.0,
12.235,0.375,87.266,0.0,0.0,0.125,0.0,147456.0,0.990,0.790,0.410,878002176.0,107986944.0,4363927552.0,3017342976.0,0.0,0.0,1.0,0.0,1.0,102400.0,8587730944.0,587.0,299.0,
6.125,2.625,91.125,0.0,0.0,0.125,0.0,0.0,0.910,0.780,0.410,804483072.0,107986944.0,4359876608.0,3094913024.0,0.0,0.0,0.0,0.0,3.0,102400.0,8587730944.0,510.0,732.0,
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.910,0.780,0.410,804061184.0,107986944.0,4359913472.0,3095298048.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,69.0,186.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.910,0.780,0.410,803942400.0,107986944.0,4360024064.0,3095306240.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,66.0,152.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.910,0.780,0.410,803942400.0,107986944.0,4360024064.0,3095306240.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,84.0,220.0,
0.250,0.125,99.625,0.0,0.0,0.0,0.0,102400.0,0.910,0.780,0.410,804048896.0,107999232.0,4360024064.0,3095187456.0,0.0,0.0,0.0,0.0,1.0,102400.0,8587730944.0,138.0,395.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.840,0.770,0.400,804048896.0,107999232.0,4360024064.0,3095187456.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,58.0,137.0,
0.250,0.0,99.750,0.0,0.0,0.0,0.0,0.0,0.840,0.770,0.400,804040704.0,107999232.0,4360032256.0,3095187456.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,70.0,200.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.840,0.770,0.400,804036608.0,107999232.0,4360036352.0,3095187456.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,75.0,198.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.840,0.770,0.400,804036608.0,107999232.0,4360036352.0,3095187456.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,66.0,151.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,16384.0,0.840,0.770,0.400,804028416.0,108007424.0,4360036352.0,3095187456.0,0.0,0.0,1.0,0.0,0.0,102400.0,8587730944.0,75.0,178.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.770,0.750,0.400,804253696.0,108007424.0,4360036352.0,3094962176.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,71.0,232.0,
0.0,0.250,99.750,0.0,0.0,0.0,0.0,0.0,0.770,0.750,0.400,804253696.0,108007424.0,4360036352.0,3094962176.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,63.0,148.0,
0.0,0.251,98.496,1.253,0.0,0.0,4096.0,24637440.0,0.770,0.750,0.400,804466688.0,108015616.0,4360028160.0,3094749184.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,234.0,121.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,0.770,0.750,0.400,804188160.0,108015616.0,4360044544.0,3095011328.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,56.0,114.0,
0.125,0.125,99.750,0.0,0.0,0.0,0.0,135168.0,0.770,0.750,0.400,804302848.0,108023808.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,1.0,102400.0,8587730944.0,84.0,190.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.710,0.740,0.400,804429824.0,108023808.0,4360048640.0,3094757376.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,51.0,90.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.710,0.740,0.400,804302848.0,108023808.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,46.0,84.0,
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.710,0.740,0.400,804302848.0,108023808.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,54.0,115.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.710,0.740,0.400,804302848.0,108023808.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,51.0,116.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,16384.0,0.710,0.740,0.400,804294656.0,108032000.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,65.0,125.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.650,0.730,0.400,804294656.0,108032000.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,43.0,76.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.650,0.730,0.400,804294656.0,108032000.0,4360048640.0,3094884352.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,53.0,88.0,
0.125,0.125,99.750,0.0,0.0,0.0,0.0,0.0,0.650,0.730,0.400,804282368.0,108032000.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,43.0,95.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.650,0.730,0.400,804282368.0,108032000.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,57.0,100.0,
0.125,0.0,99.750,0.125,0.0,0.0,0.0,16384.0,0.650,0.730,0.400,804274176.0,108040192.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,48.0,84.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.600,0.720,0.400,804274176.0,108040192.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,49.0,80.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.600,0.720,0.400,804274176.0,108040192.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,43.0,78.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.600,0.720,0.400,804274176.0,108040192.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,56.0,94.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,0.600,0.720,0.400,804274176.0,108040192.0,4360052736.0,3094892544.0,0.0,0.0,0.0,0.0,0.0,102400.0,8587730944.0,46.0,84.0,
