"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","tangjp"
"Cmdline:","dstat -cdlmnpsy --output ccache1.csv",,,,"Date:","24 Mar 2014 16:40:25 CST"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"swap",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","buff","cach","free","recv","send","run","blk","new","used","free","int","csw"
12.091,6.801,40.428,38.917,0.0,1.763,14594048.0,16666624.0,8.250,4.890,3.990,908943360.0,60018688.0,4062314496.0,3335983104.0,0.0,0.0,0.0,9.0,110.0,1155072.0,8586678272.0,3108.0,10514.0,
4.858,3.239,51.147,38.866,0.0,1.889,1290240.0,51339264.0,8.310,4.960,4.010,905076736.0,60018688.0,4067262464.0,3334901760.0,0.0,0.0,1.0,8.0,72.0,1155072.0,8586678272.0,1502.0,5103.0,
12.830,7.547,18.491,59.748,0.0,1.384,4055040.0,28848128.0,8.310,4.960,4.010,907587584.0,60026880.0,4136669184.0,3262976000.0,0.0,0.0,0.0,9.0,146.0,1155072.0,8586678272.0,2484.0,8735.0,
0.753,0.251,41.280,57.591,0.0,0.125,352256.0,40972288.0,8.310,4.960,4.010,908718080.0,60030976.0,4141338624.0,3257171968.0,0.0,0.0,0.0,4.0,1.0,1155072.0,8586678272.0,365.0,504.0,
6.524,4.015,32.371,56.462,0.0,0.627,15552512.0,2424832.0,8.310,4.960,4.010,909074432.0,60035072.0,4205359104.0,3192791040.0,243.0,0.0,4.0,6.0,50.0,1155072.0,8586678272.0,1631.0,5904.0,
2.648,2.144,22.194,72.131,0.0,0.883,3710976.0,44519424.0,8.310,4.960,4.010,910913536.0,60055552.0,4222156800.0,3174133760.0,0.0,0.0,0.0,10.0,28.0,1155072.0,8586678272.0,1072.0,3109.0,
1.131,0.754,35.553,62.563,0.0,0.0,647168.0,37359616.0,8.450,5.050,4.050,911122432.0,60055552.0,4228980736.0,3167100928.0,0.0,0.0,0.0,10.0,4.0,1155072.0,8586678272.0,379.0,725.0,
0.878,0.753,38.018,59.975,0.0,0.376,1138688.0,59355136.0,8.450,5.050,4.050,909725696.0,60055552.0,4230995968.0,3166482432.0,0.0,0.0,0.0,10.0,12.0,1155072.0,8586678272.0,629.0,1467.0,
0.629,0.503,38.742,60.0,0.0,0.126,425984.0,30908416.0,8.450,5.050,4.050,910372864.0,60055552.0,4233461760.0,3163369472.0,0.0,0.0,0.0,8.0,2.0,1155072.0,8586678272.0,337.0,597.0,
0.627,0.376,55.138,43.484,0.0,0.376,471040.0,65609728.0,8.450,5.050,4.050,908730368.0,60063744.0,4234469376.0,3163996160.0,0.0,0.0,0.0,8.0,12.0,1155072.0,8586678272.0,555.0,1095.0,
0.634,0.507,70.342,27.883,0.0,0.634,294912.0,15613952.0,8.450,5.050,4.050,909963264.0,60063744.0,4234723328.0,3162509312.0,0.0,0.0,9.0,6.0,4.0,1155072.0,8586678272.0,314.0,617.0,
11.306,9.152,28.129,49.260,0.0,2.153,2899968.0,352256.0,8.490,5.110,4.070,909586432.0,60063744.0,4254580736.0,3143028736.0,0.0,0.0,7.0,6.0,175.0,1155072.0,8586678272.0,2099.0,8159.0,
20.406,11.914,22.053,44.360,0.0,1.267,20480000.0,516096.0,8.490,5.110,4.070,912949248.0,60063744.0,4341784576.0,3052462080.0,0.0,0.0,2.0,8.0,251.0,1155072.0,8586678272.0,4011.0,15110.0,
9.753,4.533,34.753,50.137,0.0,0.824,25485312.0,221184.0,8.490,5.110,4.070,913092608.0,60076032.0,4415242240.0,2978848768.0,0.0,0.0,2.0,9.0,108.0,1155072.0,8586678272.0,2600.0,10065.0,
11.616,5.682,29.040,52.020,0.0,1.641,26529792.0,1347584.0,8.490,5.110,4.070,913768448.0,60084224.0,4475850752.0,2917556224.0,0.0,0.0,2.0,8.0,146.0,1155072.0,8586678272.0,3185.0,12536.0,
16.080,8.920,25.879,47.739,0.0,1.382,27320320.0,344064.0,8.490,5.110,4.070,915841024.0,60084224.0,4551704576.0,2839629824.0,0.0,0.0,0.0,9.0,134.0,1155072.0,8586678272.0,3102.0,12376.0,
4.545,1.894,42.424,50.758,0.0,0.379,22687744.0,26963968.0,8.610,5.190,4.100,917532672.0,60084224.0,4599169024.0,2790473728.0,0.0,0.0,0.0,9.0,32.0,1155072.0,8586678272.0,1442.0,4702.0,
0.628,0.377,55.653,43.342,0.0,0.0,4243456.0,43675648.0,8.610,5.190,4.100,917606400.0,60084224.0,4608761856.0,2780807168.0,0.0,0.0,0.0,9.0,0.0,1155072.0,8586678272.0,365.0,447.0,
2.509,0.878,52.321,44.166,0.0,0.125,7602176.0,8155136.0,8.610,5.190,4.100,916578304.0,60084224.0,4623986688.0,2766610432.0,0.0,0.0,1.0,9.0,17.0,1155072.0,8586678272.0,697.0,2424.0,
10.076,6.549,41.310,40.554,0.0,1.511,31039488.0,1134592.0,8.610,5.190,4.100,917782528.0,60092416.0,4687286272.0,2702098432.0,0.0,0.0,3.0,7.0,132.0,1155072.0,8586678272.0,3023.0,11230.0,
11.457,5.479,36.239,44.583,0.0,2.242,30597120.0,10772480.0,8.610,5.190,4.100,918003712.0,60092416.0,4747661312.0,2641502208.0,0.0,0.0,0.0,10.0,126.0,1155072.0,8586678272.0,3394.0,12851.0,
1.261,0.757,12.106,85.876,0.0,0.0,1024000.0,70664192.0,8.720,5.270,4.140,919011328.0,60092416.0,4750983168.0,2637172736.0,0.0,0.0,1.0,10.0,6.0,1155072.0,8586678272.0,712.0,1537.0,
0.754,0.503,33.291,65.327,0.0,0.126,561152.0,44171264.0,8.720,5.270,4.140,918462464.0,60096512.0,4752211968.0,2636488704.0,0.0,0.0,0.0,10.0,6.0,1155072.0,8586678272.0,500.0,933.0,
1.261,0.757,29.508,68.348,0.0,0.126,491520.0,53866496.0,8.720,5.270,4.140,918487040.0,60096512.0,4755296256.0,2633379840.0,0.0,0.0,0.0,10.0,6.0,1155072.0,8586678272.0,581.0,1353.0,
0.126,0.126,41.834,57.915,0.0,0.0,155648.0,33837056.0,8.720,5.270,4.140,919076864.0,60100608.0,4756111360.0,2631970816.0,0.0,0.0,0.0,3.0,0.0,1155072.0,8586678272.0,313.0,408.0,
1.509,1.006,37.358,59.623,0.0,0.503,131072.0,59494400.0,8.720,5.270,4.140,918159360.0,60108800.0,4760911872.0,2628079616.0,0.0,0.0,0.0,10.0,14.0,1155072.0,8586678272.0,709.0,1608.0,
1.006,0.503,28.050,70.189,0.0,0.252,286720.0,40431616.0,8.750,5.330,4.160,917467136.0,60108800.0,4761726976.0,2627956736.0,0.0,0.0,0.0,9.0,12.0,1155072.0,8586678272.0,647.0,1452.0,
10.025,6.140,16.917,65.288,0.0,1.629,3006464.0,2564096.0,8.750,5.330,4.160,918278144.0,60108800.0,4800253952.0,2588618752.0,0.0,0.0,0.0,9.0,122.0,1155072.0,8586678272.0,1870.0,7084.0,
16.334,10.224,20.324,50.499,0.0,2.618,6131712.0,335872.0,8.750,5.330,4.160,920260608.0,60108800.0,4875669504.0,2511220736.0,0.0,0.0,2.0,8.0,162.0,1155072.0,8586678272.0,2695.0,10378.0,
33.375,26.802,15.424,22.250,0.0,2.149,11993088.0,1867776.0,8.750,5.330,4.160,926105600.0,60121088.0,5071769600.0,2309263360.0,0.0,0.0,0.0,10.0,320.0,1155072.0,8586678272.0,4550.0,13881.0,
6.052,6.484,33.285,52.594,0.0,1.585,1507328.0,53665792.0,8.750,5.330,4.160,927920128.0,60129280.0,5092319232.0,2286891008.0,0.0,0.0,2.0,3.0,46.0,1155072.0,8586678272.0,1262.0,3574.0,
4.141,2.509,22.208,70.891,0.0,0.251,1085440.0,14180352.0,8.770,5.390,4.190,927686656.0,60129280.0,5115133952.0,2264309760.0,0.0,0.0,5.0,6.0,34.0,1155072.0,8586678272.0,730.0,2602.0,
12.449,7.250,33.926,45.007,0.0,1.368,3207168.0,55324672.0,8.770,5.390,4.190,928509952.0,60141568.0,5179547648.0,2199060480.0,0.0,0.0,0.0,9.0,84.0,1155072.0,8586678272.0,1839.0,5470.0,
8.020,3.634,21.429,66.416,0.0,0.501,2519040.0,31592448.0,8.770,5.390,4.190,930746368.0,60141568.0,5223669760.0,2152701952.0,0.0,0.0,0.0,9.0,65.0,1155072.0,8586678272.0,1300.0,4310.0,
11.321,5.786,32.201,49.937,0.0,0.755,3530752.0,43446272.0,8.770,5.390,4.190,931708928.0,60145664.0,5286748160.0,2088656896.0,0.0,0.0,1.0,9.0,88.0,1155072.0,8586678272.0,1696.0,5346.0,
0.189,0.0,79.131,20.585,0.0,0.094,274432.0,49778688.0,8.770,5.390,4.190,929558528.0,60149760.0,5287841792.0,2089709568.0,0.0,0.0,5.0,3.0,1.0,1155072.0,8586678272.0,323.0,311.0,
19.569,14.286,20.352,44.423,0.0,1.370,3567616.0,32735232.0,9.020,5.500,4.230,933822464.0,60149760.0,5357887488.0,2015399936.0,0.0,0.0,0.0,10.0,91.0,1155072.0,8586678272.0,1580.0,4549.0,
3.287,1.011,18.331,77.118,0.0,0.253,524288.0,72650752.0,9.020,5.500,4.230,933740544.0,60149760.0,5370302464.0,2003066880.0,0.0,0.0,0.0,10.0,18.0,1155072.0,8586678272.0,943.0,2490.0,
4.642,3.011,33.752,57.842,0.0,0.753,1609728.0,37531648.0,9.020,5.500,4.230,933126144.0,60149760.0,5399117824.0,1974865920.0,0.0,0.0,5.0,3.0,37.0,1155072.0,8586678272.0,1157.0,3406.0,
17.535,12.325,13.723,54.892,0.0,1.525,5599232.0,12455936.0,9.020,5.500,4.230,937365504.0,60162048.0,5503246336.0,1866485760.0,0.0,0.0,1.0,10.0,141.0,1155072.0,8586678272.0,2010.0,6260.0,
10.579,7.809,41.814,38.791,0.0,1.008,3510272.0,76587008.0,9.020,5.500,4.230,938987520.0,58843136.0,5558202368.0,1811226624.0,0.0,0.0,1.0,7.0,95.0,1155072.0,8586678272.0,1721.0,5005.0,
0.627,0.376,54.261,44.612,0.0,0.125,405504.0,36093952.0,9.020,5.560,4.260,937308160.0,58843136.0,5563260928.0,1807847424.0,0.0,0.0,0.0,7.0,4.0,1155072.0,8586678272.0,320.0,553.0,
9.276,5.972,30.368,52.859,0.0,1.525,3022848.0,16752640.0,9.020,5.560,4.260,938483712.0,54169600.0,5557481472.0,1817124864.0,0.0,0.0,1.0,10.0,67.0,1155072.0,8586678272.0,1508.0,5306.0,
2.023,1.138,33.755,62.705,0.0,0.379,761856.0,85024768.0,9.020,5.560,4.260,937857024.0,54177792.0,5559828480.0,1815396352.0,0.0,0.0,0.0,11.0,21.0,1155072.0,8586678272.0,997.0,2597.0,
2.270,1.387,30.391,65.826,0.0,0.126,704512.0,73797632.0,9.020,5.560,4.260,938151936.0,54177792.0,5575938048.0,1798991872.0,0.0,0.0,0.0,10.0,6.0,1155072.0,8586678272.0,740.0,1303.0,
0.503,0.251,35.678,63.568,0.0,0.0,0.0,63291392.0,9.020,5.560,4.260,936914944.0,54185984.0,5575901184.0,1800257536.0,0.0,0.0,0.0,10.0,9.0,1155072.0,8586678272.0,471.0,685.0,
11.418,7.905,23.839,55.709,0.0,1.129,4104192.0,28012544.0,9.100,5.640,4.290,938352640.0,54185984.0,5653147648.0,1721573376.0,0.0,0.0,8.0,1.0,91.0,1155072.0,8586678272.0,1634.0,4918.0,
15.097,13.161,27.613,41.935,0.0,2.194,4976640.0,503808.0,9.100,5.640,4.290,939646976.0,54185984.0,5733093376.0,1640333312.0,0.0,0.0,0.0,9.0,253.0,1155072.0,8586678272.0,3378.0,12505.0,
6.824,9.801,35.980,44.045,0.0,3.350,3366912.0,802816.0,9.100,5.640,4.290,940212224.0,54185984.0,5759479808.0,1613381632.0,0.0,0.0,2.0,8.0,370.0,1155072.0,8586678272.0,4311.0,16900.0,
9.864,19.236,32.552,32.552,0.0,5.795,6234112.0,1449984.0,9.100,5.640,4.290,943063040.0,54185984.0,5795643392.0,1574367232.0,0.0,0.0,5.0,5.0,695.0,1155072.0,8586678272.0,6887.0,24619.0,
4.956,5.337,23.380,65.438,0.0,0.889,1785856.0,76402688.0,9.100,5.640,4.290,1037565952.0,54198272.0,5829738496.0,1445756928.0,0.0,0.0,1.0,5.0,78.0,1155072.0,8586678272.0,1334.0,3794.0,
3.774,2.642,41.761,51.447,0.0,0.377,6131712.0,45490176.0,9.010,5.680,4.310,1116336128.0,54198272.0,5838172160.0,1358553088.0,0.0,0.0,0.0,1.0,15.0,1155072.0,8586678272.0,1184.0,7217.0,
10.763,1.377,87.484,0.375,0.0,0.0,184320.0,0.0,9.010,5.680,4.310,1229156352.0,54198272.0,5838757888.0,1245147136.0,0.0,0.0,1.0,0.0,0.0,1155072.0,8586678272.0,562.0,286.0,
11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,9.010,5.680,4.310,1293815808.0,54198272.0,5838643200.0,1180602368.0,0.0,0.0,1.0,0.0,0.0,1155072.0,8586678272.0,517.0,232.0,
11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,9.010,5.680,4.310,1360732160.0,54198272.0,5838643200.0,1113686016.0,0.0,0.0,1.0,0.0,0.0,1155072.0,8586678272.0,560.0,188.0,
11.640,1.252,82.103,4.881,0.0,0.125,0.0,63782912.0,9.010,5.680,4.310,1426624512.0,54210560.0,5838630912.0,1047793664.0,0.0,0.0,1.0,1.0,0.0,1155072.0,8586678272.0,751.0,274.0,
11.587,1.259,75.441,11.713,0.0,0.0,0.0,116994048.0,8.450,5.610,4.290,1489592320.0,54210560.0,5838643200.0,984813568.0,0.0,0.0,1.0,1.0,0.0,1155072.0,8586678272.0,822.0,226.0,
10.050,1.884,75.126,12.940,0.0,0.0,69632.0,61112320.0,8.450,5.610,4.290,1690791936.0,54214656.0,5867413504.0,754839552.0,0.0,0.0,1.0,1.0,0.0,1155072.0,8586678272.0,745.0,173.0,
10.163,2.635,75.031,12.045,0.0,0.125,0.0,41390080.0,8.450,5.610,4.290,1696243712.0,54214656.0,6016946176.0,599855104.0,0.0,0.0,1.0,1.0,0.0,1155072.0,8586678272.0,622.0,391.0,
9.524,3.008,86.717,0.752,0.0,0.0,0.0,7921664.0,8.450,5.610,4.290,1700438016.0,54214656.0,6161686528.0,450920448.0,0.0,0.0,1.0,0.0,0.0,1155072.0,8586678272.0,561.0,204.0,
5.875,1.750,83.0,9.250,0.0,0.125,0.0,26767360.0,8.450,5.610,4.290,1699016704.0,54214656.0,6162059264.0,451969024.0,0.0,0.0,0.0,2.0,0.0,1155072.0,8586678272.0,4401.0,378.0,
9.011,8.135,79.725,2.879,0.0,0.250,0.0,96768000.0,7.850,5.540,4.280,1700675584.0,54214656.0,6218526720.0,393842688.0,0.0,0.0,1.0,1.0,0.0,1155072.0,8586678272.0,37218.0,79.0,
10.375,6.750,74.875,7.625,0.0,0.375,0.0,111149056.0,7.850,5.540,4.280,1703530496.0,54214656.0,6313467904.0,296046592.0,0.0,0.0,2.0,0.0,0.0,1155072.0,8586678272.0,27954.0,314.0,
8.500,7.125,74.750,9.0,0.0,0.625,0.0,143966208.0,7.850,5.540,4.280,1705054208.0,54214656.0,6379307008.0,228683776.0,0.0,0.0,0.0,2.0,1.0,1155072.0,8586678272.0,31025.0,420.0,
1.385,1.889,77.582,19.144,0.0,0.0,0.0,106545152.0,7.850,5.540,4.280,1705541632.0,54214656.0,6380281856.0,227221504.0,0.0,0.0,1.0,2.0,0.0,1155072.0,8586678272.0,2735.0,1245.0,
0.631,0.758,82.323,16.288,0.0,0.0,0.0,80531456.0,7.850,5.540,4.280,1705541632.0,54214656.0,6380281856.0,227221504.0,0.0,0.0,0.0,1.0,0.0,1155072.0,8586678272.0,543.0,1086.0,
0.0,0.0,87.578,12.422,0.0,0.0,0.0,32464896.0,7.470,5.500,4.270,1705340928.0,54218752.0,6380277760.0,227422208.0,0.0,0.0,0.0,1.0,0.0,1155072.0,8586678272.0,237.0,213.0,
9.900,3.133,85.589,1.253,0.0,0.125,0.0,9773056.0,7.470,5.500,4.270,1706733568.0,54218752.0,6467747840.0,138559488.0,0.0,0.0,1.0,0.0,0.0,1155072.0,8586678272.0,1794.0,1259.0,
8.125,4.750,86.375,0.500,0.0,0.250,28672.0,0.0,7.470,5.500,4.270,957247488.0,54190080.0,6455132160.0,900689920.0,0.0,0.0,1.0,0.0,3.0,1155072.0,8586678272.0,2863.0,54094.0,
0.764,5.478,73.248,20.127,0.0,0.382,0.0,78098432.0,7.470,5.500,4.270,967045120.0,54185984.0,6888030208.0,457998336.0,0.0,0.0,1.0,1.0,0.0,2949120.0,8584884224.0,1050.0,1867.0,
0.0,0.255,79.055,20.690,0.0,0.0,0.0,48750592.0,7.470,5.500,4.270,968851456.0,54190080.0,6971006976.0,373211136.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,410.0,462.0,
0.505,2.020,81.692,15.657,0.0,0.126,4096.0,83480576.0,7.030,5.440,4.260,966057984.0,54194176.0,6974345216.0,372662272.0,0.0,0.0,1.0,1.0,0.0,3407872.0,8584425472.0,725.0,1174.0,
1.136,0.884,81.944,15.909,0.0,0.126,4096.0,78118912.0,7.030,5.440,4.260,968265728.0,54194176.0,6966951936.0,377847808.0,0.0,0.0,0.0,1.0,1.0,3407872.0,8584425472.0,649.0,832.0,
0.126,0.251,92.211,7.412,0.0,0.0,4096.0,100139008.0,7.030,5.440,4.260,968265728.0,54198272.0,6966947840.0,377847808.0,0.0,0.0,0.0,0.0,0.0,3407872.0,8584425472.0,446.0,179.0,
0.884,2.020,80.429,16.667,0.0,0.0,69632.0,57802752.0,7.030,5.440,4.260,808611840.0,54198272.0,6176079872.0,1328369664.0,0.0,0.0,0.0,1.0,5.0,3407872.0,8584425472.0,575.0,1001.0,
7.154,3.428,83.905,5.216,0.0,0.298,1019904.0,17637376.0,7.030,5.440,4.260,832786432.0,54198272.0,6176804864.0,1303470080.0,0.0,0.0,1.0,0.0,62.0,3407872.0,8584425472.0,1460.0,2593.0,
16.0,2.710,80.387,0.516,0.0,0.387,131072.0,118784.0,6.790,5.410,4.260,826884096.0,54210560.0,6176952320.0,1309212672.0,0.0,0.0,1.0,0.0,47.0,3407872.0,8584425472.0,2087.0,3544.0,
15.617,1.637,81.990,0.756,0.0,0.0,552960.0,0.0,6.790,5.410,4.260,871903232.0,54210560.0,6177497088.0,1263648768.0,0.0,0.0,0.0,0.0,4.0,3407872.0,8584425472.0,1404.0,2556.0,
9.787,1.129,86.826,2.133,0.0,0.125,163840.0,0.0,6.790,5.410,4.260,886304768.0,54210560.0,6177570816.0,1249173504.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,774.0,1714.0,
10.112,1.623,77.403,10.362,0.0,0.499,2412544.0,0.0,6.790,5.410,4.260,895406080.0,54210560.0,6180241408.0,1237401600.0,0.0,0.0,0.0,2.0,1.0,3407872.0,8584425472.0,1381.0,3239.0,
0.0,0.251,79.548,20.075,0.0,0.125,12288.0,42979328.0,6.790,5.410,4.260,895787008.0,54210560.0,6180163584.0,1237098496.0,0.0,0.0,0.0,1.0,0.0,3407872.0,8584425472.0,277.0,195.0,
0.126,0.126,87.186,12.563,0.0,0.0,61440.0,96645120.0,6.480,5.370,4.250,892878848.0,54218752.0,6180208640.0,1239953408.0,0.0,0.0,0.0,2.0,0.0,3407872.0,8584425472.0,478.0,238.0,
9.912,1.882,77.666,10.289,0.0,0.251,2584576.0,9076736.0,6.480,5.370,4.250,926531584.0,54222848.0,6182576128.0,1203929088.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,880.0,2118.0,
19.724,2.513,73.744,3.266,0.0,0.754,3465216.0,0.0,6.480,5.370,4.250,963981312.0,54222848.0,6185762816.0,1163292672.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1738.0,3306.0,
31.526,1.135,66.709,0.631,0.0,0.0,286720.0,0.0,6.480,5.370,4.250,992448512.0,54222848.0,6187261952.0,1133326336.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1087.0,893.0,
35.220,0.881,63.270,0.629,0.0,0.0,4096.0,0.0,6.480,5.370,4.250,1006075904.0,54222848.0,6188109824.0,1118851072.0,0.0,0.0,4.0,0.0,0.0,3407872.0,8584425472.0,1266.0,804.0,
34.975,1.389,63.510,0.126,0.0,0.0,143360.0,282624.0,6.120,5.320,4.240,1039044608.0,54231040.0,6190145536.0,1083838464.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1101.0,957.0,
28.937,10.243,57.490,3.201,0.0,0.128,86016.0,0.0,6.120,5.320,4.240,1086779392.0,54231040.0,6191558656.0,1034690560.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,3485.0,1294.0,
11.692,4.923,81.846,1.077,0.0,0.462,155648.0,1544192.0,6.120,5.320,4.240,1102848000.0,54231040.0,6193758208.0,1016422400.0,0.0,0.0,3.0,0.0,25.0,3407872.0,8584425472.0,1076.0,2249.0,
7.821,2.051,90.0,0.0,0.0,0.128,0.0,0.0,6.120,5.320,4.240,1118547968.0,54231040.0,6193762304.0,1000718336.0,0.0,0.0,1.0,0.0,26.0,3407872.0,8584425472.0,1130.0,1578.0,
32.828,3.409,63.763,0.0,0.0,0.0,0.0,0.0,6.120,5.320,4.240,1169952768.0,54231040.0,6193766400.0,949309440.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,2402.0,968.0,
34.518,2.792,62.563,0.0,0.0,0.127,0.0,0.0,5.870,5.280,4.230,1207611392.0,54231040.0,6193766400.0,911650816.0,0.0,0.0,3.0,0.0,0.0,3407872.0,8584425472.0,1625.0,1414.0,
34.168,1.627,64.080,0.0,0.0,0.125,0.0,466944.0,5.870,5.280,4.230,1323216896.0,54239232.0,6193766400.0,796037120.0,0.0,0.0,6.0,0.0,0.0,3407872.0,8584425472.0,1351.0,1221.0,
23.618,0.879,75.503,0.0,0.0,0.0,0.0,0.0,5.870,5.280,4.230,1408544768.0,54239232.0,6193766400.0,710709248.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1067.0,1705.0,
37.852,6.905,55.115,0.0,0.0,0.128,0.0,0.0,5.870,5.280,4.230,1545408512.0,54239232.0,6193770496.0,573841408.0,0.0,0.0,1.0,0.0,1.0,3407872.0,8584425472.0,5652.0,1190.0,
25.223,0.892,73.885,0.0,0.0,0.0,0.0,0.0,5.870,5.280,4.230,1595437056.0,54239232.0,6193770496.0,523812864.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1633.0,1645.0,
21.357,0.754,77.889,0.0,0.0,0.0,16384.0,0.0,5.480,5.210,4.210,1597075456.0,54239232.0,6193782784.0,522162176.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,1102.0,953.0,
3.509,1.504,93.734,1.128,0.0,0.125,339968.0,24576.0,5.480,5.210,4.210,1084919808.0,54247424.0,6196461568.0,1031630848.0,0.0,0.0,0.0,0.0,4.0,3407872.0,8584425472.0,763.0,2942.0,
5.025,0.754,93.216,0.879,0.0,0.126,520192.0,0.0,5.480,5.210,4.210,1085915136.0,54247424.0,6198599680.0,1028497408.0,0.0,0.0,2.0,0.0,5.0,3407872.0,8584425472.0,685.0,1752.0,
12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,5.480,5.210,4.210,1085652992.0,54247424.0,6199259136.0,1028100096.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,582.0,170.0,
12.500,0.125,87.250,0.0,0.0,0.125,0.0,0.0,5.480,5.210,4.210,1085698048.0,54247424.0,6204674048.0,1022640128.0,0.0,0.0,1.0,0.0,0.0,3407872.0,8584425472.0,577.0,137.0,
6.533,0.628,89.447,3.392,0.0,0.0,65536.0,8253440.0,5.040,5.120,4.190,1086025728.0,54247424.0,6214139904.0,1012846592.0,0.0,0.0,0.0,0.0,3.0,3407872.0,8584425472.0,514.0,637.0,
10.330,5.165,82.783,1.148,0.0,0.574,65536.0,135168.0,5.040,5.120,4.190,808701952.0,54255616.0,6227812352.0,1276489728.0,0.0,0.0,1.0,0.0,95.0,3407872.0,8584425472.0,2243.0,5287.0,
2.747,2.247,94.132,0.499,0.0,0.375,135168.0,172032.0,5.040,5.120,4.190,816472064.0,54255616.0,6219632640.0,1276899328.0,0.0,0.0,0.0,0.0,50.0,3407872.0,8584425472.0,873.0,3285.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,5.040,5.120,4.190,816525312.0,54255616.0,6219825152.0,1276653568.0,0.0,0.0,0.0,0.0,0.0,3407872.0,8584425472.0,76.0,182.0,
3.030,8.333,87.626,0.0,0.0,1.010,36864.0,9887744.0,5.040,5.120,4.190,842219520.0,54255616.0,6229684224.0,1241100288.0,0.0,0.0,1.0,0.0,28.0,3407872.0,8584425472.0,4873.0,4506.0,
15.955,5.905,76.759,0.0,0.0,1.382,0.0,2564096.0,4.800,5.070,4.180,829681664.0,54267904.0,6229946368.0,1253363712.0,0.0,0.0,2.0,0.0,80.0,3407872.0,8584425472.0,4339.0,12702.0,
13.033,2.506,83.208,0.627,0.0,0.627,81920.0,1519616.0,4.800,5.070,4.180,870682624.0,54280192.0,6230110208.0,1212186624.0,0.0,0.0,0.0,0.0,4.0,3407872.0,8584425472.0,1344.0,2190.0,
0.125,0.375,99.375,0.0,0.0,0.125,0.0,0.0,4.800,5.070,4.180,870735872.0,54280192.0,6230171648.0,1212071936.0,0.0,0.0,0.0,0.0,12.0,3407872.0,8584425472.0,251.0,761.0,
0.125,0.375,96.125,3.375,0.0,0.0,4096.0,0.0,4.800,5.070,4.180,871030784.0,54280192.0,6230196224.0,1211752448.0,0.0,0.0,0.0,1.0,9.0,3407872.0,8584425472.0,226.0,676.0,
0.125,0.125,98.748,1.001,0.0,0.0,8192.0,0.0,4.800,5.070,4.180,871002112.0,54280192.0,6230224896.0,1211752448.0,0.0,0.0,0.0,0.0,8.0,3407872.0,8584425472.0,227.0,628.0,
0.0,0.250,99.625,0.0,0.0,0.125,0.0,0.0,4.420,4.990,4.160,870879232.0,54280192.0,6230261760.0,1211838464.0,0.0,0.0,0.0,0.0,8.0,3407872.0,8584425472.0,249.0,706.0,
0.251,0.251,99.499,0.0,0.0,0.0,0.0,2162688.0,4.420,4.990,4.160,871112704.0,54288384.0,6230265856.0,1211592704.0,0.0,0.0,0.0,0.0,12.0,3407872.0,8584425472.0,417.0,749.0,
0.0,0.125,99.749,0.0,0.0,0.125,0.0,0.0,4.420,4.990,4.160,871202816.0,54288384.0,6230294528.0,1211473920.0,0.0,0.0,0.0,0.0,8.0,3407872.0,8584425472.0,216.0,535.0,
0.250,0.125,96.996,2.628,0.0,0.0,8192.0,0.0,4.420,4.990,4.160,871170048.0,54288384.0,6230343680.0,1211457536.0,0.0,0.0,0.0,0.0,8.0,3407872.0,8584425472.0,246.0,601.0,
0.0,0.375,99.625,0.0,0.0,0.0,0.0,0.0,4.420,4.990,4.160,871583744.0,54288384.0,6230351872.0,1211035648.0,0.0,0.0,0.0,0.0,8.0,3407872.0,8584425472.0,219.0,545.0,
2.375,0.625,96.875,0.0,0.0,0.125,0.0,0.0,4.060,4.900,4.130,877162496.0,54288384.0,6230421504.0,1205387264.0,0.0,0.0,1.0,0.0,12.0,3407872.0,8584425472.0,443.0,1189.0,
9.398,0.627,89.599,0.125,0.0,0.251,0.0,4087808.0,4.060,4.900,4.130,875417600.0,54300672.0,6230802432.0,1206738944.0,0.0,0.0,3.0,0.0,1.0,3407872.0,8584425472.0,1259.0,1253.0,
